Record_ID,Latitude,Longitude,Reef_Zone,Depth_m,Structural_Rugosity,Live_Coral_Cover_Pct,Macroalgae_Cover_Pct,Scientific_Attribution
11522,21.29423,-157.69601,Fore Reef,11.51,2.23,37.28,25.65,Resultado obtenido mediante prototipo computacional del gemelo digital
11523,21.30883,-157.70897,Fore Reef,11.34,2.23,35.46,32.97,Resultado obtenido mediante prototipo computacional del gemelo digital
11524,21.29599,-157.69701,Fore Reef,11.04,2.27,34.61,26.56,Resultado obtenido mediante prototipo computacional del gemelo digital
11525,21.28692,-157.69643,Fore Reef,11.14,2.21,35.13,32.89,Resultado obtenido mediante prototipo computacional del gemelo digital
11526,21.31391,-157.70453,Fore Reef,11.18,2.28,34.74,29.09,Resultado obtenido mediante prototipo computacional del gemelo digital
11527,21.29699,-157.69635,Fore Reef,11.33,2.24,38.02,34.94,Resultado obtenido mediante prototipo computacional del gemelo digital
11528,21.30322,-157.68886,Fore Reef,11.24,2.24,34.98,27.89,Resultado obtenido mediante prototipo computacional del gemelo digital
11529,21.30249,-157.68915,Fore Reef,10.7,2.28,36.86,33.45,Resultado obtenido mediante prototipo computacional del gemelo digital
11530,21.30277,-157.70631,Fore Reef,10.81,2.28,35.98,29.77,Resultado obtenido mediante prototipo computacional del gemelo digital
11531,21.30292,-157.69398,Fore Reef,10.84,2.21,34.32,42.04,Resultado obtenido mediante prototipo computacional del gemelo digital
11532,21.30372,-157.69658,Fore Reef,11.21,2.27,36.83,26.39,Resultado obtenido mediante prototipo computacional del gemelo digital
11533,21.29785,-157.68919,Fore Reef,10.94,2.26,36.35,34.7,Resultado obtenido mediante prototipo computacional del gemelo digital
11534,21.30008,-157.68919,Fore Reef,11.54,2.26,34.41,38.98,Resultado obtenido mediante prototipo computacional del gemelo digital
11535,21.30575,-157.71016,Fore Reef,10.73,2.24,34.56,22.58,Resultado obtenido mediante prototipo computacional del gemelo digital
11536,21.31065,-157.68645,Fore Reef,11.08,2.28,36.51,18.77,Resultado obtenido mediante prototipo computacional del gemelo digital
11537,21.30718,-157.69535,Fore Reef,11.48,2.23,33.33,28.51,Resultado obtenido mediante prototipo computacional del gemelo digital
11538,21.29649,-157.71035,Fore Reef,11.07,2.26,35.59,42.07,Resultado obtenido mediante prototipo computacional del gemelo digital
11539,21.30775,-157.68752,Fore Reef,10.88,2.23,32.98,42.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11540,21.31353,-157.68684,Fore Reef,11.38,2.27,36.36,33.52,Resultado obtenido mediante prototipo computacional del gemelo digital
11541,21.28507,-157.69315,Fore Reef,11.49,2.25,36.03,21.09,Resultado obtenido mediante prototipo computacional del gemelo digital
11542,21.28954,-157.69549,Fore Reef,10.88,2.24,35.32,23.92,Resultado obtenido mediante prototipo computacional del gemelo digital
11543,21.28877,-157.69369,Fore Reef,11.66,2.28,37.09,27.47,Resultado obtenido mediante prototipo computacional del gemelo digital
11544,21.29279,-157.70628,Fore Reef,10.9,2.27,37.11,27.68,Resultado obtenido mediante prototipo computacional del gemelo digital
11545,21.28927,-157.71482,Fore Reef,11.35,2.23,37.47,29.32,Resultado obtenido mediante prototipo computacional del gemelo digital
11546,21.29056,-157.68668,Fore Reef,11.25,2.27,33.22,43.18,Resultado obtenido mediante prototipo computacional del gemelo digital
11547,21.30155,-157.71031,Fore Reef,10.75,2.2,34.18,34.18,Resultado obtenido mediante prototipo computacional del gemelo digital
11548,21.30623,-157.69261,Fore Reef,11.18,2.28,37.16,29.04,Resultado obtenido mediante prototipo computacional del gemelo digital
11549,21.29033,-157.68546,Fore Reef,11.16,2.21,32.24,22.76,Resultado obtenido mediante prototipo computacional del gemelo digital
11550,21.29688,-157.70972,Fore Reef,11.35,2.26,37.56,32.52,Resultado obtenido mediante prototipo computacional del gemelo digital
11551,21.29713,-157.71129,Fore Reef,10.89,2.21,34.19,36.92,Resultado obtenido mediante prototipo computacional del gemelo digital
11552,21.29273,-157.69389,Fore Reef,10.83,2.26,36.45,36.07,Resultado obtenido mediante prototipo computacional del gemelo digital
11553,21.30399,-157.68663,Fore Reef,11.33,2.28,36.48,34.91,Resultado obtenido mediante prototipo computacional del gemelo digital
11554,21.29744,-157.68991,Fore Reef,11.68,2.27,38.63,35.61,Resultado obtenido mediante prototipo computacional del gemelo digital
11555,21.31214,-157.69198,Fore Reef,11.18,2.25,34.49,39.07,Resultado obtenido mediante prototipo computacional del gemelo digital
11556,21.30356,-157.6952,Fore Reef,11.63,2.23,36.83,34.15,Resultado obtenido mediante prototipo computacional del gemelo digital
11557,21.31437,-157.71246,Fore Reef,11.53,2.28,36.09,37.26,Resultado obtenido mediante prototipo computacional del gemelo digital
11558,21.29221,-157.70221,Fore Reef,11.16,2.26,36.9,20.88,Resultado obtenido mediante prototipo computacional del gemelo digital
11559,21.29339,-157.68826,Fore Reef,11.1,2.26,35.47,20.56,Resultado obtenido mediante prototipo computacional del gemelo digital
11560,21.30439,-157.715,Fore Reef,11.16,2.21,32.56,25.39,Resultado obtenido mediante prototipo computacional del gemelo digital
11561,21.29583,-157.68818,Fore Reef,11.27,2.24,33.43,35.03,Resultado obtenido mediante prototipo computacional del gemelo digital
11562,21.29047,-157.70129,Fore Reef,11.64,2.22,36.14,35.21,Resultado obtenido mediante prototipo computacional del gemelo digital
11563,21.31064,-157.70761,Fore Reef,11.28,2.28,36.18,29.64,Resultado obtenido mediante prototipo computacional del gemelo digital
11564,21.30002,-157.69117,Fore Reef,10.93,2.21,33.58,28.58,Resultado obtenido mediante prototipo computacional del gemelo digital
11565,21.28723,-157.69085,Fore Reef,10.85,2.25,36.64,21.51,Resultado obtenido mediante prototipo computacional del gemelo digital
11566,21.29007,-157.68989,Fore Reef,10.89,2.22,34.04,23.26,Resultado obtenido mediante prototipo computacional del gemelo digital
11567,21.29622,-157.69131,Fore Reef,10.72,2.24,33.13,37.71,Resultado obtenido mediante prototipo computacional del gemelo digital
11568,21.28853,-157.68605,Fore Reef,11.31,2.24,37.31,39.11,Resultado obtenido mediante prototipo computacional del gemelo digital
11569,21.31415,-157.70533,Fore Reef,10.76,2.28,36.61,35.86,Resultado obtenido mediante prototipo computacional del gemelo digital
11570,21.30495,-157.68738,Fore Reef,11.69,2.27,35.58,28.43,Resultado obtenido mediante prototipo computacional del gemelo digital
11571,21.28772,-157.69659,Fore Reef,11.25,2.24,32.25,33.04,Resultado obtenido mediante prototipo computacional del gemelo digital
11572,21.29733,-157.71382,Fore Reef,11.43,2.28,34.64,33.18,Resultado obtenido mediante prototipo computacional del gemelo digital
11573,21.28679,-157.68982,Fore Reef,11.28,2.24,35.53,44.12,Resultado obtenido mediante prototipo computacional del gemelo digital
11574,21.31347,-157.68643,Fore Reef,11.49,2.24,36.28,22.26,Resultado obtenido mediante prototipo computacional del gemelo digital
11575,21.30098,-157.70568,Fore Reef,10.72,1.81,23.33,47.44,Resultado obtenido mediante prototipo computacional del gemelo digital
11576,21.2854,-157.69398,Fore Reef,11.16,1.82,24.0,46.65,Resultado obtenido mediante prototipo computacional del gemelo digital
11577,21.29837,-157.70663,Fore Reef,11.47,1.84,23.35,49.21,Resultado obtenido mediante prototipo computacional del gemelo digital
11578,21.30029,-157.69521,Fore Reef,11.63,1.85,22.19,33.8,Resultado obtenido mediante prototipo computacional del gemelo digital
11579,21.3113,-157.71342,Fore Reef,11.25,1.85,24.62,54.97,Resultado obtenido mediante prototipo computacional del gemelo digital
11580,21.28523,-157.69003,Fore Reef,11.06,2.28,35.94,36.07,Resultado obtenido mediante prototipo computacional del gemelo digital
11581,21.2976,-157.69696,Fore Reef,11.39,2.24,35.23,25.95,Resultado obtenido mediante prototipo computacional del gemelo digital
11582,21.28652,-157.68695,Fore Reef,11.09,2.25,33.18,22.82,Resultado obtenido mediante prototipo computacional del gemelo digital
11583,21.29968,-157.70852,Fore Reef,10.86,2.26,34.19,32.96,Resultado obtenido mediante prototipo computacional del gemelo digital
11584,21.31281,-157.70901,Fore Reef,10.8,2.27,37.54,20.52,Resultado obtenido mediante prototipo computacional del gemelo digital
11585,21.30223,-157.70953,Fore Reef,10.92,2.26,34.59,34.8,Resultado obtenido mediante prototipo computacional del gemelo digital
11586,21.3041,-157.68681,Fore Reef,10.75,2.28,35.26,24.56,Resultado obtenido mediante prototipo computacional del gemelo digital
11587,21.30579,-157.71395,Fore Reef,11.12,2.27,36.53,23.43,Resultado obtenido mediante prototipo computacional del gemelo digital
11588,21.30051,-157.71338,Fore Reef,11.61,2.23,34.86,28.48,Resultado obtenido mediante prototipo computacional del gemelo digital
11589,21.30746,-157.70206,Fore Reef,11.17,2.23,36.04,34.2,Resultado obtenido mediante prototipo computacional del gemelo digital
11590,21.28874,-157.70199,Fore Reef,10.88,2.28,34.8,34.1,Resultado obtenido mediante prototipo computacional del gemelo digital
11591,21.29423,-157.70474,Fore Reef,10.7,2.27,36.22,26.3,Resultado obtenido mediante prototipo computacional del gemelo digital
11592,21.29139,-157.70953,Fore Reef,11.38,2.27,37.62,32.96,Resultado obtenido mediante prototipo computacional del gemelo digital
11593,21.30118,-157.69581,Fore Reef,11.18,2.21,34.11,40.61,Resultado obtenido mediante prototipo computacional del gemelo digital
11594,21.29043,-157.69978,Fore Reef,11.34,2.22,33.63,23.85,Resultado obtenido mediante prototipo computacional del gemelo digital
11595,21.29035,-157.69674,Fore Reef,10.87,2.21,35.32,37.76,Resultado obtenido mediante prototipo computacional del gemelo digital
11596,21.29685,-157.7134,Fore Reef,11.48,2.28,33.94,45.56,Resultado obtenido mediante prototipo computacional del gemelo digital
11597,21.313,-157.69369,Fore Reef,11.46,2.27,37.43,39.49,Resultado obtenido mediante prototipo computacional del gemelo digital
11598,21.30782,-157.71078,Fore Reef,11.4,2.25,36.0,24.98,Resultado obtenido mediante prototipo computacional del gemelo digital
11599,21.29603,-157.70797,Fore Reef,11.13,2.22,33.97,23.15,Resultado obtenido mediante prototipo computacional del gemelo digital
11600,21.3122,-157.69446,Fore Reef,11.08,2.25,34.07,44.76,Resultado obtenido mediante prototipo computacional del gemelo digital
11601,21.30052,-157.68771,Fore Reef,11.5,2.27,36.28,27.63,Resultado obtenido mediante prototipo computacional del gemelo digital
11602,21.2913,-157.69477,Fore Reef,11.53,2.25,35.94,26.56,Resultado obtenido mediante prototipo computacional del gemelo digital
11603,21.30311,-157.7046,Fore Reef,11.09,2.2,34.28,20.91,Resultado obtenido mediante prototipo computacional del gemelo digital
11604,21.31413,-157.68568,Fore Reef,11.0,2.26,36.66,28.79,Resultado obtenido mediante prototipo computacional del gemelo digital
11605,21.29634,-157.70441,Fore Reef,10.84,2.24,36.47,22.6,Resultado obtenido mediante prototipo computacional del gemelo digital
11606,21.30294,-157.69924,Fore Reef,11.06,2.26,36.85,22.77,Resultado obtenido mediante prototipo computacional del gemelo digital
11607,21.29823,-157.68735,Fore Reef,11.59,2.26,35.7,24.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11608,21.31312,-157.70924,Fore Reef,11.6,2.28,37.07,21.12,Resultado obtenido mediante prototipo computacional del gemelo digital
11609,21.29695,-157.70336,Fore Reef,11.34,2.21,34.28,36.87,Resultado obtenido mediante prototipo computacional del gemelo digital
11610,21.30894,-157.7064,Fore Reef,11.35,2.24,34.07,42.78,Resultado obtenido mediante prototipo computacional del gemelo digital
11611,21.28544,-157.70432,Fore Reef,11.42,2.26,36.92,22.26,Resultado obtenido mediante prototipo computacional del gemelo digital
11612,21.29733,-157.7082,Fore Reef,10.72,2.23,35.35,36.38,Resultado obtenido mediante prototipo computacional del gemelo digital
11613,21.29726,-157.71003,Fore Reef,11.3,2.19,33.69,32.64,Resultado obtenido mediante prototipo computacional del gemelo digital
11614,21.30175,-157.70253,Fore Reef,10.71,2.23,35.25,26.41,Resultado obtenido mediante prototipo computacional del gemelo digital
11615,21.31447,-157.68922,Fore Reef,11.13,2.26,36.2,31.02,Resultado obtenido mediante prototipo computacional del gemelo digital
11616,21.28636,-157.70018,Fore Reef,11.2,2.25,35.68,28.57,Resultado obtenido mediante prototipo computacional del gemelo digital
11617,21.28709,-157.68723,Fore Reef,11.63,2.2,32.85,28.99,Resultado obtenido mediante prototipo computacional del gemelo digital
11618,21.28973,-157.69406,Fore Reef,11.37,2.25,35.51,25.08,Resultado obtenido mediante prototipo computacional del gemelo digital
11619,21.31463,-157.70722,Fore Reef,10.74,2.23,35.14,19.95,Resultado obtenido mediante prototipo computacional del gemelo digital
11620,21.29995,-157.68754,Fore Reef,11.68,2.28,35.19,23.05,Resultado obtenido mediante prototipo computacional del gemelo digital
11621,21.29808,-157.7085,Fore Reef,10.88,1.86,24.57,38.73,Resultado obtenido mediante prototipo computacional del gemelo digital
11622,21.30824,-157.70478,Fore Reef,11.3,1.88,24.99,37.3,Resultado obtenido mediante prototipo computacional del gemelo digital
11623,21.31363,-157.69807,Fore Reef,10.92,2.23,34.96,20.69,Resultado obtenido mediante prototipo computacional del gemelo digital
11624,21.28613,-157.68619,Fore Reef,11.38,2.28,35.12,37.6,Resultado obtenido mediante prototipo computacional del gemelo digital
11625,21.30625,-157.68662,Fore Reef,10.84,2.28,35.91,34.71,Resultado obtenido mediante prototipo computacional del gemelo digital
11626,21.30305,-157.69747,Fore Reef,11.31,2.25,35.14,24.98,Resultado obtenido mediante prototipo computacional del gemelo digital
11627,21.30368,-157.69526,Fore Reef,11.41,2.17,32.22,36.4,Resultado obtenido mediante prototipo computacional del gemelo digital
11628,21.29386,-157.6956,Fore Reef,11.26,2.22,32.37,46.84,Resultado obtenido mediante prototipo computacional del gemelo digital
11629,21.31314,-157.68706,Fore Reef,11.61,2.28,37.19,31.85,Resultado obtenido mediante prototipo computacional del gemelo digital
11630,21.30042,-157.6917,Fore Reef,10.76,2.27,36.37,25.82,Resultado obtenido mediante prototipo computacional del gemelo digital
11631,21.28856,-157.69402,Fore Reef,10.97,2.2,35.46,26.09,Resultado obtenido mediante prototipo computacional del gemelo digital
11632,21.30559,-157.70829,Fore Reef,11.24,2.28,35.45,23.08,Resultado obtenido mediante prototipo computacional del gemelo digital
11633,21.3002,-157.70933,Fore Reef,11.3,2.25,33.49,28.82,Resultado obtenido mediante prototipo computacional del gemelo digital
11634,21.31069,-157.70797,Fore Reef,11.68,2.28,35.49,22.86,Resultado obtenido mediante prototipo computacional del gemelo digital
11635,21.29887,-157.68893,Fore Reef,10.88,2.22,32.71,25.08,Resultado obtenido mediante prototipo computacional del gemelo digital
11636,21.31192,-157.69385,Fore Reef,10.9,2.26,37.18,21.14,Resultado obtenido mediante prototipo computacional del gemelo digital
11637,21.30035,-157.70505,Fore Reef,11.34,2.26,33.97,37.63,Resultado obtenido mediante prototipo computacional del gemelo digital
11638,21.29408,-157.69912,Fore Reef,11.31,2.24,35.73,25.85,Resultado obtenido mediante prototipo computacional del gemelo digital
11639,21.29291,-157.71262,Fore Reef,11.54,2.28,36.92,26.16,Resultado obtenido mediante prototipo computacional del gemelo digital
11640,21.29983,-157.69985,Fore Reef,11.48,2.23,35.9,22.05,Resultado obtenido mediante prototipo computacional del gemelo digital
11641,21.303,-157.69216,Fore Reef,10.75,2.23,33.58,38.31,Resultado obtenido mediante prototipo computacional del gemelo digital
11642,21.29947,-157.68787,Fore Reef,11.3,2.27,35.01,25.97,Resultado obtenido mediante prototipo computacional del gemelo digital
11643,21.29064,-157.70902,Fore Reef,10.92,2.23,34.07,29.28,Resultado obtenido mediante prototipo computacional del gemelo digital
11644,21.2976,-157.70537,Fore Reef,11.27,2.28,35.36,41.98,Resultado obtenido mediante prototipo computacional del gemelo digital
11645,21.29319,-157.69122,Fore Reef,11.49,2.28,33.94,30.52,Resultado obtenido mediante prototipo computacional del gemelo digital
11646,21.30397,-157.69952,Fore Reef,11.48,2.21,32.5,43.68,Resultado obtenido mediante prototipo computacional del gemelo digital
11647,21.31425,-157.68696,Fore Reef,10.75,2.28,34.85,27.85,Resultado obtenido mediante prototipo computacional del gemelo digital
11648,21.29336,-157.68927,Fore Reef,11.51,2.16,31.28,44.2,Resultado obtenido mediante prototipo computacional del gemelo digital
11649,21.28767,-157.68807,Fore Reef,11.4,2.22,35.8,33.42,Resultado obtenido mediante prototipo computacional del gemelo digital
11650,21.30069,-157.6912,Fore Reef,10.73,2.24,34.29,29.84,Resultado obtenido mediante prototipo computacional del gemelo digital
11651,21.28942,-157.71145,Fore Reef,10.97,2.26,36.94,19.86,Resultado obtenido mediante prototipo computacional del gemelo digital
