Record_ID,Date,Station_Name,Region,Latitude,Longitude,Reef_Zone,Depth_m,SST_degC,SST_Anomaly_degC,DHW_degC_weeks,pH_total,Aragonite_Saturation_Omega,Turbidity_NTU,PAR_umol_m2_s,Live_Coral_Cover_Pct,Macroalgae_Cover_Pct,Structural_Rugosity,Shannon_Diversity_H,Bleaching_Severity_Pct,Coral_Cover_Loss_Pct,Bleaching_Risk,Data_Source_Type,Scientific_Attribution
11641,2018-01-02,Hawaii_OahuFore_24,Pacific,21.303,-157.69216,Fore Reef,10.75,24.29,0.24,0.0,8.069,3.56,0.9,967.1,33.58,38.31,2.23,2.54,9.3,8.87,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11642,2018-01-14,Hawaii_OahuFore_24,Pacific,21.29947,-157.68787,Fore Reef,11.3,24.09,-0.08,0.0,8.077,3.72,0.88,1029.2,35.01,25.97,2.27,2.59,3.68,2.7,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11643,2018-01-18,Hawaii_OahuFore_24,Pacific,21.29064,-157.70902,Fore Reef,10.92,24.48,0.26,0.0,8.072,3.68,0.55,1178.2,34.07,29.28,2.23,2.54,7.28,9.1,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11644,2018-01-22,Hawaii_OahuFore_24,Pacific,21.2976,-157.70537,Fore Reef,11.27,24.37,0.08,0.0,8.092,3.81,1.16,1113.1,35.36,41.98,2.28,2.6,3.7,0.67,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11645,2018-01-29,Hawaii_OahuFore_24,Pacific,21.29319,-157.69122,Fore Reef,11.49,24.44,0.02,0.0,8.068,3.65,0.35,1227.6,33.94,30.52,2.28,2.6,3.27,0.84,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11646,2018-02-18,Hawaii_OahuFore_24,Pacific,21.30397,-157.69952,Fore Reef,11.48,24.91,0.03,0.0,8.073,3.76,0.63,1253.1,32.5,43.68,2.21,2.51,10.68,12.76,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11647,2018-02-22,Hawaii_OahuFore_24,Pacific,21.31425,-157.68696,Fore Reef,10.75,24.99,-0.01,0.0,8.082,3.66,0.17,1339.7,34.85,27.85,2.28,2.6,5.2,0.85,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11648,2018-02-25,Hawaii_OahuFore_24,Pacific,21.29336,-157.68927,Fore Reef,11.51,24.93,-0.14,0.0,8.037,3.46,0.25,1402.7,31.28,44.2,2.16,2.44,13.4,22.08,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11649,2018-03-11,Hawaii_OahuFore_24,Pacific,21.28767,-157.68807,Fore Reef,11.4,25.57,0.08,0.0,8.081,3.73,0.58,1448.7,35.8,33.42,2.22,2.52,14.25,11.29,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11650,2018-03-12,Hawaii_OahuFore_24,Pacific,21.30069,-157.6912,Fore Reef,10.73,25.38,-0.14,0.0,8.066,3.48,0.1,1573.2,34.29,29.84,2.24,2.55,10.45,7.26,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11651,2018-03-21,Hawaii_OahuFore_24,Pacific,21.28942,-157.71145,Fore Reef,10.97,25.81,0.01,0.0,8.041,3.4,0.79,1585.6,36.94,19.86,2.26,2.57,5.99,4.53,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11652,2018-03-28,Hawaii_OahuFore_24,Pacific,21.28806,-157.7119,Fore Reef,11.69,26.15,0.13,0.0,8.063,3.5,0.27,1616.8,36.42,28.76,2.24,2.56,8.54,6.61,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11653,2018-04-05,Hawaii_OahuFore_24,Pacific,21.28738,-157.6853,Fore Reef,10.71,26.24,-0.02,0.0,8.05,3.34,0.53,1747.6,36.57,38.65,2.24,2.56,10.3,7.02,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11654,2018-04-11,Hawaii_OahuFore_24,Pacific,21.31136,-157.70278,Fore Reef,11.23,26.72,0.29,0.0,8.072,3.6,0.16,1736.9,36.32,39.22,2.28,2.61,7.23,0.4,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11655,2018-05-03,Hawaii_OahuFore_24,Pacific,21.30885,-157.70136,Fore Reef,11.06,26.69,-0.32,0.0,8.05,3.44,0.2,1852.9,35.49,22.24,2.22,2.52,13.68,11.01,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11656,2018-05-11,Hawaii_OahuFore_24,Pacific,21.31185,-157.70129,Fore Reef,11.38,27.39,0.2,0.0,8.046,3.38,0.75,1857.5,36.71,38.92,2.27,2.59,7.46,2.92,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11657,2018-05-15,Hawaii_OahuFore_24,Pacific,21.29995,-157.69634,Fore Reef,11.17,28.2,0.94,0.8,8.042,3.21,0.28,1839.2,37.29,36.89,2.28,2.61,5.55,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11658,2018-05-20,Hawaii_OahuFore_24,Pacific,21.30475,-157.7148,Fore Reef,11.3,27.52,0.18,0.04,8.042,3.31,0.89,1890.0,35.99,35.17,2.25,2.57,13.52,5.56,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11659,2018-05-22,Hawaii_OahuFore_24,Pacific,21.29736,-157.68734,Fore Reef,11.33,27.38,0.0,0.0,8.005,3.09,0.4,1822.8,37.94,41.71,2.24,2.56,12.73,6.92,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11660,2018-05-31,Hawaii_OahuFore_24,Pacific,21.29087,-157.70906,Fore Reef,11.37,27.58,0.09,0.12,8.039,3.28,0.62,1947.4,34.43,24.64,2.21,2.52,14.94,12.02,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11661,2018-06-05,Hawaii_OahuFore_24,Pacific,21.30773,-157.70664,Fore Reef,11.33,28.09,0.55,0.72,8.048,3.18,0.14,1875.6,36.58,19.86,2.24,2.55,11.56,7.18,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11662,2018-06-06,Hawaii_OahuFore_24,Pacific,21.28503,-157.70964,Fore Reef,11.13,27.27,-0.27,0.0,8.047,3.41,0.54,1827.9,33.23,28.64,2.22,2.52,11.71,10.91,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11663,2018-06-09,Hawaii_OahuFore_24,Pacific,21.29923,-157.70636,Fore Reef,11.43,27.36,-0.21,0.0,8.093,3.79,0.66,1853.6,34.68,39.18,2.2,2.5,13.23,14.17,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11664,2018-06-27,Hawaii_OahuFore_24,Pacific,21.2915,-157.68529,Fore Reef,11.16,27.49,-0.1,0.0,8.03,3.24,1.31,1793.5,35.63,24.73,2.25,2.57,6.67,5.21,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11665,2018-07-15,Hawaii_OahuFore_24,Pacific,21.2999,-157.70363,Fore Reef,11.34,27.78,0.34,0.39,8.048,3.28,0.52,1741.9,36.3,33.85,2.23,2.54,14.08,8.67,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11666,2018-07-16,Hawaii_OahuFore_24,Pacific,21.29312,-157.68647,Fore Reef,11.26,27.56,0.14,0.06,8.031,3.21,2.84,1618.8,36.59,21.95,2.26,2.57,10.17,4.56,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11667,2018-07-19,Hawaii_OahuFore_24,Pacific,21.30546,-157.68766,Fore Reef,11.58,27.63,0.25,0.24,8.043,3.3,0.23,1758.2,33.07,22.19,2.21,2.52,9.0,11.93,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11668,2018-07-20,Hawaii_OahuFore_24,Pacific,21.31388,-157.69058,Fore Reef,11.56,27.21,-0.16,0.0,8.003,3.11,1.48,1760.6,36.8,33.54,2.26,2.57,7.82,4.64,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11669,2018-07-21,Hawaii_OahuFore_24,Pacific,21.31201,-157.7085,Fore Reef,10.79,27.21,-0.15,0.0,8.054,3.37,1.77,1638.5,36.39,22.0,2.28,2.61,1.12,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11670,2018-07-24,Hawaii_OahuFore_24,Pacific,21.3018,-157.70795,Fore Reef,11.41,27.57,0.27,0.06,8.048,3.3,1.0,1680.2,34.55,25.85,2.22,2.53,8.23,10.84,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11671,2018-07-27,Hawaii_OahuFore_24,Pacific,21.30202,-157.68727,Fore Reef,11.07,27.05,-0.2,0.0,8.045,3.31,1.21,1651.5,33.99,36.34,2.21,2.51,11.15,12.27,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11672,2018-08-04,Hawaii_OahuFore_24,Pacific,21.28743,-157.7095,Fore Reef,10.88,27.17,0.07,0.0,8.076,3.47,0.29,1599.1,34.35,29.77,2.22,2.53,11.19,10.52,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11673,2018-08-07,Hawaii_OahuFore_24,Pacific,21.31354,-157.70052,Fore Reef,10.71,27.16,0.14,0.0,8.068,3.5,0.55,1661.9,33.79,34.75,2.21,2.51,10.92,13.21,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11674,2018-08-10,Hawaii_OahuFore_24,Pacific,21.30139,-157.69036,Fore Reef,11.52,26.98,0.03,0.0,8.072,3.61,0.62,1595.5,35.14,27.92,2.22,2.52,10.28,11.11,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11675,2018-08-14,Hawaii_OahuFore_24,Pacific,21.28995,-157.68598,Fore Reef,10.79,26.84,-0.02,0.0,8.031,3.25,0.29,1643.6,34.99,32.7,2.2,2.49,16.48,15.21,Medium,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11676,2018-08-15,Hawaii_OahuFore_24,Pacific,21.29826,-157.69047,Fore Reef,10.96,26.53,-0.31,0.0,8.017,3.17,0.22,1497.0,32.65,36.87,2.23,2.54,6.81,9.36,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11677,2018-08-16,Hawaii_OahuFore_24,Pacific,21.30803,-157.70149,Fore Reef,11.17,26.85,0.04,0.0,8.075,3.59,0.58,1559.8,35.42,33.74,2.26,2.58,6.93,4.45,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11678,2018-08-21,Hawaii_OahuFore_24,Pacific,21.30702,-157.68684,Fore Reef,11.1,26.89,0.22,0.0,8.041,3.31,0.22,1460.3,33.84,27.91,2.25,2.56,8.39,6.14,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11679,2018-09-17,Hawaii_OahuFore_24,Pacific,21.29952,-157.69684,Fore Reef,10.95,25.65,-0.23,0.0,8.042,3.36,0.61,1335.5,35.77,36.09,2.28,2.61,4.68,0.59,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11680,2018-09-18,Hawaii_OahuFore_24,Pacific,21.29868,-157.69179,Fore Reef,11.44,26.03,0.18,0.0,8.083,3.76,0.58,1225.1,37.37,42.04,2.27,2.6,7.76,1.47,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11681,2018-09-20,Hawaii_OahuFore_24,Pacific,21.28615,-157.6944,Fore Reef,11.48,25.93,0.15,0.0,8.094,3.74,0.11,1262.8,35.11,27.58,2.24,2.56,10.16,6.84,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11682,2018-09-24,Hawaii_OahuFore_24,Pacific,21.30598,-157.7048,Fore Reef,11.4,25.77,0.11,0.0,8.074,3.56,0.28,1238.0,34.07,44.67,2.27,2.59,6.61,2.72,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11683,2018-09-28,Hawaii_OahuFore_24,Pacific,21.28696,-157.70246,Fore Reef,10.97,25.8,0.25,0.0,8.045,3.36,0.26,1247.1,35.47,25.25,2.23,2.53,8.44,9.9,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11684,2018-11-02,Hawaii_OahuFore_24,Pacific,21.30911,-157.71104,Fore Reef,11.07,24.53,-0.04,0.0,8.101,3.92,1.01,923.3,36.29,25.57,2.21,2.52,16.31,12.12,Medium,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11685,2018-11-29,Hawaii_OahuFore_24,Pacific,21.29018,-157.69784,Fore Reef,11.16,23.73,-0.39,0.0,8.089,3.88,0.21,1065.0,34.61,26.45,2.28,2.61,3.12,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11686,2018-12-09,Hawaii_OahuFore_24,Pacific,21.28629,-157.69005,Fore Reef,11.64,24.17,0.14,0.0,8.098,3.87,1.11,960.4,37.61,34.28,2.28,2.61,0.0,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11687,2018-12-16,Hawaii_OahuFore_24,Pacific,21.29948,-157.71167,Fore Reef,11.21,23.79,-0.21,0.0,8.115,4.05,1.2,1014.4,35.52,24.6,2.26,2.57,4.46,4.67,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11688,2018-12-17,Hawaii_OahuFore_24,Pacific,21.3019,-157.70881,Fore Reef,11.25,24.12,0.12,0.0,8.074,3.73,1.23,986.0,34.12,41.78,2.24,2.55,4.37,7.11,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11689,2018-12-20,Hawaii_OahuFore_24,Pacific,21.30383,-157.68736,Fore Reef,11.01,24.23,0.23,0.0,8.042,3.53,0.24,951.5,37.74,32.07,2.26,2.58,6.53,4.41,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11690,2018-12-29,Hawaii_OahuFore_24,Pacific,21.28761,-157.69084,Fore Reef,10.77,23.77,-0.25,0.0,8.111,4.12,0.31,1060.1,37.72,20.81,2.27,2.6,0.0,1.63,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11691,2019-01-04,Hawaii_OahuFore_24,Pacific,21.31448,-157.69895,Fore Reef,10.77,24.29,0.23,0.0,8.102,3.88,0.57,1016.7,32.77,29.09,2.25,2.56,9.29,6.47,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11692,2019-01-06,Hawaii_OahuFore_24,Pacific,21.29452,-157.68569,Fore Reef,11.39,24.32,0.25,0.0,8.089,3.85,2.63,889.2,36.39,21.37,2.26,2.58,1.4,3.86,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11693,2019-01-10,Hawaii_OahuFore_24,Pacific,21.28764,-157.70024,Fore Reef,11.14,24.31,0.19,0.0,8.056,3.63,0.47,1104.2,36.14,40.05,2.25,2.57,0.0,5.53,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11694,2019-01-14,Hawaii_OahuFore_24,Pacific,21.29215,-157.69498,Fore Reef,11.07,24.03,-0.14,0.0,8.075,3.66,1.48,1099.5,35.85,27.57,2.23,2.54,13.05,9.01,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11695,2019-01-22,Hawaii_OahuFore_24,Pacific,21.28787,-157.69882,Fore Reef,11.39,24.89,0.6,0.0,8.061,3.54,2.7,1089.6,35.2,38.94,2.24,2.55,2.61,7.8,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11696,2019-02-03,Hawaii_OahuFore_24,Pacific,21.31301,-157.70833,Fore Reef,11.14,24.72,0.2,0.0,8.08,3.79,0.57,1178.0,35.74,29.85,2.24,2.55,11.31,7.84,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11697,2019-02-13,Hawaii_OahuFore_24,Pacific,21.30148,-157.70821,Fore Reef,11.29,24.92,0.17,0.0,8.079,3.72,1.56,1268.6,36.21,42.8,2.24,2.55,4.89,8.04,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11698,2019-03-06,Hawaii_OahuFore_24,Pacific,21.2989,-157.69715,Fore Reef,11.68,25.57,0.22,0.0,8.086,3.71,0.71,1453.5,36.42,24.27,2.26,2.58,6.67,3.42,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11699,2019-03-10,Hawaii_OahuFore_24,Pacific,21.28641,-157.70488,Fore Reef,11.29,25.46,0.0,0.0,8.078,3.73,0.36,1451.7,35.6,33.86,2.24,2.55,10.24,7.63,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11700,2019-03-13,Hawaii_OahuFore_24,Pacific,21.28842,-157.70084,Fore Reef,11.54,25.52,-0.03,0.0,8.09,3.82,0.36,1566.7,35.21,25.76,2.27,2.59,7.6,2.82,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11701,2019-03-30,Hawaii_OahuFore_24,Pacific,21.28824,-157.68926,Fore Reef,11.59,26.48,0.4,0.0,8.064,3.5,0.56,1682.7,33.07,38.67,2.26,2.58,5.98,4.12,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11702,2019-03-31,Hawaii_OahuFore_24,Pacific,21.29545,-157.68561,Fore Reef,11.13,26.19,0.08,0.0,8.063,3.5,0.62,1605.1,38.02,20.0,2.26,2.59,7.82,3.13,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11703,2019-04-01,Hawaii_OahuFore_24,Pacific,21.30366,-157.69641,Fore Reef,11.12,26.41,0.28,0.0,8.065,3.6,0.14,1749.6,34.5,38.56,2.21,2.51,5.29,13.2,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11704,2019-04-02,Hawaii_OahuFore_24,Pacific,21.31001,-157.69775,Fore Reef,11.63,26.71,0.54,0.0,8.054,3.38,0.33,1591.5,37.32,22.66,2.25,2.56,5.67,5.96,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11705,2019-04-03,Hawaii_OahuFore_24,Pacific,21.28806,-157.69938,Fore Reef,11.63,26.53,0.33,0.0,8.048,3.4,1.2,1651.0,36.3,43.63,2.28,2.61,7.1,0.64,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11706,2019-04-14,Hawaii_OahuFore_24,Pacific,21.30822,-157.70078,Fore Reef,11.37,26.38,-0.14,0.0,8.067,3.41,0.48,1626.8,35.3,21.36,2.27,2.59,8.56,2.83,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11707,2019-04-21,Hawaii_OahuFore_24,Pacific,21.289,-157.68748,Fore Reef,11.44,26.8,0.09,0.0,8.065,3.5,0.3,1714.0,38.16,40.35,2.28,2.61,5.14,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11708,2019-04-23,Hawaii_OahuFore_24,Pacific,21.30768,-157.70892,Fore Reef,11.39,27.01,0.24,0.0,8.034,3.37,0.6,1761.6,32.75,39.46,2.21,2.51,13.86,12.86,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11709,2019-04-29,Hawaii_OahuFore_24,Pacific,21.31236,-157.71406,Fore Reef,11.19,27.41,0.49,0.0,8.034,3.24,0.48,1823.7,35.85,31.93,2.22,2.52,11.82,11.17,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11710,2019-05-13,Hawaii_OahuFore_24,Pacific,21.29118,-157.71115,Fore Reef,10.76,27.56,0.33,0.07,8.044,3.28,0.27,1706.3,32.95,37.46,2.2,2.5,15.2,14.04,Medium,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11711,2019-05-20,Hawaii_OahuFore_24,Pacific,21.28667,-157.68783,Fore Reef,10.84,27.19,-0.16,0.0,8.01,3.07,0.27,1843.6,35.24,28.83,2.22,2.53,10.37,10.62,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11712,2019-05-29,Hawaii_OahuFore_24,Pacific,21.31073,-157.68557,Fore Reef,11.69,27.59,0.13,0.08,8.02,3.14,0.85,1930.5,34.95,22.14,2.23,2.54,16.28,9.01,Medium,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11713,2019-06-13,Hawaii_OahuFore_24,Pacific,21.31146,-157.70344,Fore Reef,11.13,27.2,-0.38,0.0,8.039,3.34,0.44,1877.3,33.38,34.86,2.23,2.54,16.54,9.14,Medium,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11714,2019-06-16,Hawaii_OahuFore_24,Pacific,21.31485,-157.68878,Fore Reef,11.68,27.58,-0.02,0.12,8.025,3.22,0.48,1838.5,34.27,22.4,2.24,2.55,9.4,7.3,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11715,2019-07-06,Hawaii_OahuFore_24,Pacific,21.2932,-157.69373,Fore Reef,11.43,27.19,-0.35,0.0,8.047,3.37,0.67,1772.8,35.09,29.74,2.22,2.53,12.21,10.36,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11716,2019-07-22,Hawaii_OahuFore_24,Pacific,21.2959,-157.70222,Fore Reef,11.55,27.45,0.11,0.0,8.033,3.22,0.23,1633.1,35.21,31.52,2.23,2.53,14.71,9.88,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11717,2019-07-24,Hawaii_OahuFore_24,Pacific,21.30289,-157.71414,Fore Reef,11.28,27.38,0.07,0.0,8.017,3.16,0.75,1726.8,33.88,44.02,2.21,2.51,11.16,12.36,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11718,2019-07-27,Hawaii_OahuFore_24,Pacific,21.30039,-157.69011,Fore Reef,11.46,27.68,0.43,0.1,8.026,3.18,0.23,1636.5,34.49,35.0,2.25,2.57,9.55,4.91,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11719,2019-08-02,Hawaii_OahuFore_24,Pacific,21.2999,-157.71333,Fore Reef,10.75,27.23,0.1,0.0,8.01,3.16,0.69,1568.6,30.74,37.38,2.24,2.55,8.46,7.91,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11720,2019-08-03,Hawaii_OahuFore_24,Pacific,21.29055,-157.6889,Fore Reef,10.85,27.44,0.32,0.0,8.041,3.32,0.34,1722.2,33.39,45.33,2.2,2.5,15.43,14.45,Medium,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11721,2019-08-06,Hawaii_OahuFore_24,Pacific,21.29551,-157.68968,Fore Reef,11.2,26.9,-0.15,0.0,8.025,3.23,0.13,1598.1,36.38,36.01,2.28,2.61,2.55,0.0,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11722,2019-08-07,Hawaii_OahuFore_24,Pacific,21.31254,-157.70164,Fore Reef,11.52,26.99,-0.04,0.0,8.043,3.35,0.22,1582.0,34.61,25.61,2.25,2.57,10.4,5.32,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11723,2019-08-08,Hawaii_OahuFore_24,Pacific,21.31461,-157.71199,Fore Reef,11.51,27.32,0.31,0.0,8.024,3.12,0.5,1505.3,34.78,34.19,2.22,2.53,13.29,10.75,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11724,2019-08-22,Hawaii_OahuFore_24,Pacific,21.30168,-157.70476,Fore Reef,10.97,26.89,0.24,0.0,8.045,3.38,0.18,1497.7,35.71,32.24,2.28,2.6,3.43,1.05,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11725,2019-08-29,Hawaii_OahuFore_24,Pacific,21.29953,-157.69819,Fore Reef,11.23,26.26,-0.2,0.0,8.025,3.28,0.34,1372.4,38.88,33.99,2.27,2.59,8.73,2.43,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11726,2019-08-30,Hawaii_OahuFore_24,Pacific,21.30693,-157.70636,Fore Reef,11.35,26.76,0.34,0.0,8.042,3.39,1.38,1408.3,37.36,18.21,2.28,2.61,3.52,0.53,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11727,2019-09-03,Hawaii_OahuFore_24,Pacific,21.30213,-157.69669,Fore Reef,11.04,26.81,0.5,0.0,8.07,3.49,0.91,1417.6,36.57,40.79,2.24,2.55,9.58,7.18,Low,Digital_Twin_Simulated,Resultado obtenido mediante prototipo computacional del gemelo digital
11728,2019-09-25,Hawaii_OahuFore_24,Pacific,21.29323,-157.70356,Fore Reef,11.06,25.32,-0.32,0.0,8.061,3.58,0.3,1158.4,34.96,37.59,2.28,2.61,1.22,0.0,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
11729,2019-09-27,Hawaii_OahuFore_24,Pacific,21.28997,-157.70952,Fore Reef,11.47,25.75,0.18,0.0,8.082,3.71,0.15,1212.5,36.05,35.68,2.27,2.59,2.34,2.39,Low,Real_Observation,Resultado obtenido mediante prototipo computacional del gemelo digital
