Record_ID,Date,Station_Name,Depth_m,pH_total,Aragonite_Saturation_Omega,Shannon_Diversity_H,Bleaching_Severity_Pct,Scientific_Attribution
11157,2018-04-26,Hawaii_Kaneohe_23,3.94,8.038,3.3,2.2,5.34,Resultado obtenido mediante prototipo computacional del gemelo digital
11158,2018-04-27,Hawaii_Kaneohe_23,3.89,8.057,3.37,2.21,9.82,Resultado obtenido mediante prototipo computacional del gemelo digital
11159,2018-05-02,Hawaii_Kaneohe_23,3.56,8.03,3.31,2.18,2.26,Resultado obtenido mediante prototipo computacional del gemelo digital
11160,2018-05-07,Hawaii_Kaneohe_23,3.41,8.06,3.46,2.15,13.12,Resultado obtenido mediante prototipo computacional del gemelo digital
11161,2018-05-16,Hawaii_Kaneohe_23,3.49,8.066,3.53,2.16,2.32,Resultado obtenido mediante prototipo computacional del gemelo digital
11162,2018-05-18,Hawaii_Kaneohe_23,3.3,8.08,3.57,2.2,7.46,Resultado obtenido mediante prototipo computacional del gemelo digital
11163,2018-06-16,Hawaii_Kaneohe_23,3.54,8.039,3.31,2.21,4.74,Resultado obtenido mediante prototipo computacional del gemelo digital
11164,2018-06-20,Hawaii_Kaneohe_23,3.54,8.027,3.23,2.18,8.31,Resultado obtenido mediante prototipo computacional del gemelo digital
11165,2018-07-03,Hawaii_Kaneohe_23,3.78,8.03,3.22,2.17,7.04,Resultado obtenido mediante prototipo computacional del gemelo digital
11166,2018-07-09,Hawaii_Kaneohe_23,3.53,8.045,3.27,2.13,9.66,Resultado obtenido mediante prototipo computacional del gemelo digital
11167,2018-07-13,Hawaii_Kaneohe_23,3.74,8.037,3.32,2.2,6.8,Resultado obtenido mediante prototipo computacional del gemelo digital
11168,2018-07-20,Hawaii_Kaneohe_23,3.89,8.042,3.38,2.14,12.02,Resultado obtenido mediante prototipo computacional del gemelo digital
11169,2018-07-25,Hawaii_Kaneohe_23,3.7,8.021,3.18,2.17,3.3,Resultado obtenido mediante prototipo computacional del gemelo digital
11170,2018-08-02,Hawaii_Kaneohe_23,3.06,8.048,3.32,2.2,7.82,Resultado obtenido mediante prototipo computacional del gemelo digital
11171,2018-08-07,Hawaii_Kaneohe_23,3.53,8.071,3.55,2.19,3.17,Resultado obtenido mediante prototipo computacional del gemelo digital
11172,2018-08-09,Hawaii_Kaneohe_23,3.33,8.056,3.43,2.2,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11173,2018-08-17,Hawaii_Kaneohe_23,3.59,8.044,3.31,2.14,11.71,Resultado obtenido mediante prototipo computacional del gemelo digital
11174,2018-08-19,Hawaii_Kaneohe_23,3.5,8.082,3.61,2.17,7.22,Resultado obtenido mediante prototipo computacional del gemelo digital
11175,2018-09-02,Hawaii_Kaneohe_23,3.61,8.057,3.53,2.21,2.51,Resultado obtenido mediante prototipo computacional del gemelo digital
11176,2018-09-13,Hawaii_Kaneohe_23,3.72,8.033,3.38,2.16,5.14,Resultado obtenido mediante prototipo computacional del gemelo digital
11177,2018-09-15,Hawaii_Kaneohe_23,3.04,8.051,3.51,2.21,1.01,Resultado obtenido mediante prototipo computacional del gemelo digital
11178,2018-09-17,Hawaii_Kaneohe_23,3.44,8.062,3.51,2.21,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11179,2018-09-18,Hawaii_Kaneohe_23,3.86,8.026,3.25,2.21,5.98,Resultado obtenido mediante prototipo computacional del gemelo digital
11180,2018-09-23,Hawaii_Kaneohe_23,3.3,8.053,3.49,2.21,3.19,Resultado obtenido mediante prototipo computacional del gemelo digital
11181,2018-09-30,Hawaii_Kaneohe_23,3.4,8.11,4.0,2.14,12.6,Resultado obtenido mediante prototipo computacional del gemelo digital
11182,2018-10-06,Hawaii_Kaneohe_23,3.58,8.112,3.97,2.21,2.59,Resultado obtenido mediante prototipo computacional del gemelo digital
11183,2018-10-07,Hawaii_Kaneohe_23,3.8,8.074,3.67,2.21,3.37,Resultado obtenido mediante prototipo computacional del gemelo digital
11184,2018-10-09,Hawaii_Kaneohe_23,3.67,8.046,3.43,2.19,4.21,Resultado obtenido mediante prototipo computacional del gemelo digital
11185,2018-10-10,Hawaii_Kaneohe_23,3.21,8.056,3.53,2.16,8.51,Resultado obtenido mediante prototipo computacional del gemelo digital
11186,2018-10-30,Hawaii_Kaneohe_23,3.25,8.058,3.59,2.17,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11187,2018-11-03,Hawaii_Kaneohe_23,3.96,8.086,3.75,2.21,3.06,Resultado obtenido mediante prototipo computacional del gemelo digital
11188,2018-11-05,Hawaii_Kaneohe_23,3.79,8.074,3.72,2.21,3.62,Resultado obtenido mediante prototipo computacional del gemelo digital
11189,2018-11-12,Hawaii_Kaneohe_23,3.29,8.078,3.78,2.18,2.52,Resultado obtenido mediante prototipo computacional del gemelo digital
11190,2018-11-14,Hawaii_Kaneohe_23,3.97,8.081,3.76,2.17,8.6,Resultado obtenido mediante prototipo computacional del gemelo digital
11191,2018-11-18,Hawaii_Kaneohe_23,3.39,8.079,3.71,2.2,5.63,Resultado obtenido mediante prototipo computacional del gemelo digital
11192,2018-11-20,Hawaii_Kaneohe_23,3.61,8.09,3.86,2.15,7.38,Resultado obtenido mediante prototipo computacional del gemelo digital
11193,2018-11-26,Hawaii_Kaneohe_23,3.44,8.093,3.91,2.2,0.91,Resultado obtenido mediante prototipo computacional del gemelo digital
11194,2018-12-05,Hawaii_Kaneohe_23,3.3,8.102,3.97,2.18,3.68,Resultado obtenido mediante prototipo computacional del gemelo digital
11195,2019-01-07,Hawaii_Kaneohe_23,3.35,8.072,3.7,2.18,3.65,Resultado obtenido mediante prototipo computacional del gemelo digital
11196,2019-01-09,Hawaii_Kaneohe_23,3.57,8.079,3.69,2.18,5.34,Resultado obtenido mediante prototipo computacional del gemelo digital
11197,2019-01-10,Hawaii_Kaneohe_23,3.12,8.082,3.72,2.14,6.54,Resultado obtenido mediante prototipo computacional del gemelo digital
11198,2019-01-16,Hawaii_Kaneohe_23,3.27,8.094,3.92,2.21,2.27,Resultado obtenido mediante prototipo computacional del gemelo digital
11199,2019-02-04,Hawaii_Kaneohe_23,3.65,8.069,3.63,2.21,6.02,Resultado obtenido mediante prototipo computacional del gemelo digital
11200,2019-02-06,Hawaii_Kaneohe_23,3.55,8.025,3.23,2.21,3.98,Resultado obtenido mediante prototipo computacional del gemelo digital
11201,2019-03-01,Hawaii_Kaneohe_23,3.03,8.043,3.42,2.15,6.31,Resultado obtenido mediante prototipo computacional del gemelo digital
11202,2019-03-15,Hawaii_Kaneohe_23,3.37,8.084,3.77,2.13,12.44,Resultado obtenido mediante prototipo computacional del gemelo digital
11203,2019-03-17,Hawaii_Kaneohe_23,3.21,8.067,3.54,2.14,11.98,Resultado obtenido mediante prototipo computacional del gemelo digital
11204,2019-03-18,Hawaii_Kaneohe_23,3.84,8.081,3.64,2.21,2.32,Resultado obtenido mediante prototipo computacional del gemelo digital
11205,2019-03-21,Hawaii_Kaneohe_23,3.01,8.028,3.33,2.21,4.5,Resultado obtenido mediante prototipo computacional del gemelo digital
11206,2019-04-01,Hawaii_Kaneohe_23,3.93,8.043,3.32,2.21,5.11,Resultado obtenido mediante prototipo computacional del gemelo digital
11207,2019-04-02,Hawaii_Kaneohe_23,3.61,8.067,3.52,2.18,10.53,Resultado obtenido mediante prototipo computacional del gemelo digital
11208,2019-04-03,Hawaii_Kaneohe_23,3.27,8.042,3.32,2.14,11.07,Resultado obtenido mediante prototipo computacional del gemelo digital
11209,2019-04-09,Hawaii_Kaneohe_23,3.37,8.077,3.58,2.16,5.98,Resultado obtenido mediante prototipo computacional del gemelo digital
11210,2019-04-13,Hawaii_Kaneohe_23,3.42,8.069,3.58,2.21,1.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11211,2019-04-22,Hawaii_Kaneohe_23,3.7,8.027,3.18,2.16,6.5,Resultado obtenido mediante prototipo computacional del gemelo digital
11212,2019-04-24,Hawaii_Kaneohe_23,3.84,8.073,3.5,2.18,9.18,Resultado obtenido mediante prototipo computacional del gemelo digital
11213,2019-05-14,Hawaii_Kaneohe_23,3.43,8.001,3.16,2.17,5.07,Resultado obtenido mediante prototipo computacional del gemelo digital
11214,2019-05-16,Hawaii_Kaneohe_23,3.26,8.019,3.2,2.17,10.96,Resultado obtenido mediante prototipo computacional del gemelo digital
11215,2019-05-18,Hawaii_Kaneohe_23,3.39,8.029,3.23,2.12,12.79,Resultado obtenido mediante prototipo computacional del gemelo digital
11216,2019-05-30,Hawaii_Kaneohe_23,3.94,8.023,3.22,2.11,13.29,Resultado obtenido mediante prototipo computacional del gemelo digital
11217,2019-05-31,Hawaii_Kaneohe_23,3.09,8.034,3.25,2.14,12.51,Resultado obtenido mediante prototipo computacional del gemelo digital
11218,2019-06-13,Hawaii_Kaneohe_23,3.42,8.003,3.0,2.2,6.53,Resultado obtenido mediante prototipo computacional del gemelo digital
11219,2019-07-01,Hawaii_Kaneohe_23,3.4,8.04,3.28,2.11,10.48,Resultado obtenido mediante prototipo computacional del gemelo digital
11220,2019-07-06,Hawaii_Kaneohe_23,3.48,8.03,3.2,2.2,6.74,Resultado obtenido mediante prototipo computacional del gemelo digital
11221,2019-07-07,Hawaii_Kaneohe_23,3.51,8.043,3.24,2.18,8.6,Resultado obtenido mediante prototipo computacional del gemelo digital
11222,2019-07-21,Hawaii_Kaneohe_23,3.35,8.034,3.25,2.16,5.5,Resultado obtenido mediante prototipo computacional del gemelo digital
11223,2019-08-25,Hawaii_Kaneohe_23,3.47,8.039,3.3,2.18,10.06,Resultado obtenido mediante prototipo computacional del gemelo digital
11224,2019-09-05,Hawaii_Kaneohe_23,3.38,8.101,3.84,2.18,10.6,Resultado obtenido mediante prototipo computacional del gemelo digital
11225,2019-09-06,Hawaii_Kaneohe_23,3.1,8.044,3.55,2.2,6.08,Resultado obtenido mediante prototipo computacional del gemelo digital
11226,2019-09-14,Hawaii_Kaneohe_23,3.5,8.067,3.57,2.19,10.56,Resultado obtenido mediante prototipo computacional del gemelo digital
11227,2019-09-28,Hawaii_Kaneohe_23,3.39,8.043,3.45,2.17,4.31,Resultado obtenido mediante prototipo computacional del gemelo digital
11228,2019-10-03,Hawaii_Kaneohe_23,3.67,8.071,3.64,2.19,6.65,Resultado obtenido mediante prototipo computacional del gemelo digital
11229,2019-10-22,Hawaii_Kaneohe_23,3.38,8.07,3.64,2.21,2.39,Resultado obtenido mediante prototipo computacional del gemelo digital
11230,2019-10-23,Hawaii_Kaneohe_23,3.39,8.071,3.66,2.21,3.08,Resultado obtenido mediante prototipo computacional del gemelo digital
11231,2019-10-25,Hawaii_Kaneohe_23,3.58,8.023,3.46,2.2,4.92,Resultado obtenido mediante prototipo computacional del gemelo digital
11232,2019-10-27,Hawaii_Kaneohe_23,3.34,8.051,3.47,2.18,1.41,Resultado obtenido mediante prototipo computacional del gemelo digital
11233,2019-10-29,Hawaii_Kaneohe_23,3.06,8.107,3.9,2.21,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11234,2019-11-01,Hawaii_Kaneohe_23,3.83,8.07,3.58,2.12,11.88,Resultado obtenido mediante prototipo computacional del gemelo digital
11235,2019-11-05,Hawaii_Kaneohe_23,3.82,8.067,3.73,2.18,7.44,Resultado obtenido mediante prototipo computacional del gemelo digital
11236,2019-12-08,Hawaii_Kaneohe_23,3.47,8.08,3.83,2.16,3.26,Resultado obtenido mediante prototipo computacional del gemelo digital
11237,2019-12-11,Hawaii_Kaneohe_23,3.74,8.063,3.65,2.19,8.55,Resultado obtenido mediante prototipo computacional del gemelo digital
11238,2019-12-16,Hawaii_Kaneohe_23,3.72,8.081,3.91,2.21,4.65,Resultado obtenido mediante prototipo computacional del gemelo digital
11239,2019-12-17,Hawaii_Kaneohe_23,3.73,8.102,3.88,2.17,8.33,Resultado obtenido mediante prototipo computacional del gemelo digital
11240,2019-12-23,Hawaii_Kaneohe_23,3.74,8.093,3.89,2.19,6.26,Resultado obtenido mediante prototipo computacional del gemelo digital
11241,2019-12-26,Hawaii_Kaneohe_23,3.24,8.112,4.01,2.14,10.82,Resultado obtenido mediante prototipo computacional del gemelo digital
11242,2019-12-28,Hawaii_Kaneohe_23,3.06,8.079,3.8,2.2,6.76,Resultado obtenido mediante prototipo computacional del gemelo digital
11243,2019-12-29,Hawaii_Kaneohe_23,3.74,8.115,4.05,2.15,9.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11244,2020-01-02,Hawaii_Kaneohe_23,3.23,8.076,3.71,2.14,9.17,Resultado obtenido mediante prototipo computacional del gemelo digital
11245,2020-01-03,Hawaii_Kaneohe_23,3.86,8.056,3.55,2.17,9.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11246,2020-01-07,Hawaii_Kaneohe_23,3.38,8.091,3.82,2.21,2.74,Resultado obtenido mediante prototipo computacional del gemelo digital
11247,2020-01-10,Hawaii_Kaneohe_23,3.39,8.113,3.95,2.2,1.55,Resultado obtenido mediante prototipo computacional del gemelo digital
11248,2020-02-01,Hawaii_Kaneohe_23,3.16,8.093,3.78,2.15,6.8,Resultado obtenido mediante prototipo computacional del gemelo digital
11249,2020-02-10,Hawaii_Kaneohe_23,3.68,8.054,3.59,2.17,6.86,Resultado obtenido mediante prototipo computacional del gemelo digital
11250,2020-02-13,Hawaii_Kaneohe_23,3.35,8.094,3.8,2.21,0.87,Resultado obtenido mediante prototipo computacional del gemelo digital
11251,2020-02-14,Hawaii_Kaneohe_23,3.86,8.075,3.6,2.21,4.12,Resultado obtenido mediante prototipo computacional del gemelo digital
11252,2020-02-19,Hawaii_Kaneohe_23,3.39,8.099,3.85,2.18,3.94,Resultado obtenido mediante prototipo computacional del gemelo digital
11253,2020-03-01,Hawaii_Kaneohe_23,3.85,8.047,3.57,2.19,6.05,Resultado obtenido mediante prototipo computacional del gemelo digital
11254,2020-03-10,Hawaii_Kaneohe_23,3.59,8.045,3.38,2.11,9.24,Resultado obtenido mediante prototipo computacional del gemelo digital
11255,2020-03-24,Hawaii_Kaneohe_23,3.23,8.082,3.67,2.17,5.28,Resultado obtenido mediante prototipo computacional del gemelo digital
11256,2020-04-04,Hawaii_Kaneohe_23,3.53,8.075,3.54,2.21,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11257,2020-05-01,Hawaii_Kaneohe_23,3.35,8.039,3.31,2.21,1.51,Resultado obtenido mediante prototipo computacional del gemelo digital
11258,2020-05-10,Hawaii_Kaneohe_23,3.79,8.047,3.36,2.2,7.58,Resultado obtenido mediante prototipo computacional del gemelo digital
11259,2020-05-22,Hawaii_Kaneohe_23,3.88,8.068,3.49,2.21,4.13,Resultado obtenido mediante prototipo computacional del gemelo digital
11260,2020-06-09,Hawaii_Kaneohe_23,3.39,8.035,3.26,2.1,16.52,Resultado obtenido mediante prototipo computacional del gemelo digital
11261,2020-06-14,Hawaii_Kaneohe_23,3.74,8.021,3.06,2.14,11.56,Resultado obtenido mediante prototipo computacional del gemelo digital
11262,2020-06-19,Hawaii_Kaneohe_23,3.3,8.027,3.29,2.12,11.56,Resultado obtenido mediante prototipo computacional del gemelo digital
11263,2020-06-24,Hawaii_Kaneohe_23,3.21,8.02,3.12,2.14,12.27,Resultado obtenido mediante prototipo computacional del gemelo digital
11264,2020-07-02,Hawaii_Kaneohe_23,3.56,8.03,3.25,2.21,5.15,Resultado obtenido mediante prototipo computacional del gemelo digital
11265,2020-07-04,Hawaii_Kaneohe_23,3.33,8.054,3.38,2.21,1.95,Resultado obtenido mediante prototipo computacional del gemelo digital
11266,2020-07-07,Hawaii_Kaneohe_23,3.48,8.017,3.11,2.15,9.31,Resultado obtenido mediante prototipo computacional del gemelo digital
11267,2020-07-11,Hawaii_Kaneohe_23,3.05,8.034,3.23,2.21,3.51,Resultado obtenido mediante prototipo computacional del gemelo digital
11268,2020-07-14,Hawaii_Kaneohe_23,3.51,8.064,3.5,2.14,10.44,Resultado obtenido mediante prototipo computacional del gemelo digital
11269,2020-07-24,Hawaii_Kaneohe_23,3.2,8.051,3.36,2.15,13.19,Resultado obtenido mediante prototipo computacional del gemelo digital
11270,2020-08-01,Hawaii_Kaneohe_23,3.57,8.012,3.0,1.73,90.89,Resultado obtenido mediante prototipo computacional del gemelo digital
11271,2020-08-02,Hawaii_Kaneohe_23,3.64,8.019,3.15,2.16,6.9,Resultado obtenido mediante prototipo computacional del gemelo digital
11272,2020-08-04,Hawaii_Kaneohe_23,3.22,8.018,3.06,1.83,71.56,Resultado obtenido mediante prototipo computacional del gemelo digital
11273,2020-09-18,Hawaii_Kaneohe_23,3.69,8.041,3.43,2.17,8.26,Resultado obtenido mediante prototipo computacional del gemelo digital
11274,2020-09-19,Hawaii_Kaneohe_23,3.6,8.043,3.34,2.19,3.06,Resultado obtenido mediante prototipo computacional del gemelo digital
11275,2020-10-13,Hawaii_Kaneohe_23,3.34,8.065,3.57,2.15,4.59,Resultado obtenido mediante prototipo computacional del gemelo digital
11276,2020-10-28,Hawaii_Kaneohe_23,3.68,8.091,3.77,2.19,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11277,2020-11-18,Hawaii_Kaneohe_23,3.99,8.101,3.84,2.2,8.19,Resultado obtenido mediante prototipo computacional del gemelo digital
11278,2020-11-20,Hawaii_Kaneohe_23,3.88,8.078,3.82,2.17,1.71,Resultado obtenido mediante prototipo computacional del gemelo digital
11279,2020-12-06,Hawaii_Kaneohe_23,3.1,8.067,3.72,2.21,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11280,2020-12-11,Hawaii_Kaneohe_23,3.03,8.081,3.78,2.21,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11281,2020-12-15,Hawaii_Kaneohe_23,3.84,8.127,4.11,2.17,6.7,Resultado obtenido mediante prototipo computacional del gemelo digital
11282,2020-12-17,Hawaii_Kaneohe_23,3.4,8.084,3.88,2.16,9.84,Resultado obtenido mediante prototipo computacional del gemelo digital
11283,2020-12-18,Hawaii_Kaneohe_23,3.26,8.096,3.86,2.21,3.3,Resultado obtenido mediante prototipo computacional del gemelo digital
11284,2020-12-24,Hawaii_Kaneohe_23,3.97,8.073,3.77,2.17,6.17,Resultado obtenido mediante prototipo computacional del gemelo digital
11285,2021-01-10,Hawaii_Kaneohe_23,3.88,8.112,3.98,2.21,1.11,Resultado obtenido mediante prototipo computacional del gemelo digital
11286,2021-01-12,Hawaii_Kaneohe_23,3.45,8.086,3.73,2.19,4.78,Resultado obtenido mediante prototipo computacional del gemelo digital
11287,2021-02-01,Hawaii_Kaneohe_23,3.44,8.046,3.5,2.21,3.0,Resultado obtenido mediante prototipo computacional del gemelo digital
11288,2021-02-02,Hawaii_Kaneohe_23,3.2,8.037,3.49,2.19,9.6,Resultado obtenido mediante prototipo computacional del gemelo digital
11289,2021-02-03,Hawaii_Kaneohe_23,3.95,8.025,3.3,2.17,6.63,Resultado obtenido mediante prototipo computacional del gemelo digital
11290,2021-02-13,Hawaii_Kaneohe_23,3.12,8.057,3.55,2.11,8.67,Resultado obtenido mediante prototipo computacional del gemelo digital
11291,2021-02-16,Hawaii_Kaneohe_23,3.77,8.089,3.69,2.09,6.47,Resultado obtenido mediante prototipo computacional del gemelo digital
11292,2021-03-05,Hawaii_Kaneohe_23,3.15,8.032,3.34,2.11,10.02,Resultado obtenido mediante prototipo computacional del gemelo digital
11293,2021-03-06,Hawaii_Kaneohe_23,3.01,8.063,3.56,2.19,11.49,Resultado obtenido mediante prototipo computacional del gemelo digital
11294,2021-03-12,Hawaii_Kaneohe_23,3.74,8.04,3.42,2.19,3.64,Resultado obtenido mediante prototipo computacional del gemelo digital
11295,2021-04-11,Hawaii_Kaneohe_23,3.89,8.066,3.58,2.17,3.16,Resultado obtenido mediante prototipo computacional del gemelo digital
11296,2021-04-14,Hawaii_Kaneohe_23,3.13,8.023,3.27,2.18,4.82,Resultado obtenido mediante prototipo computacional del gemelo digital
11297,2021-04-24,Hawaii_Kaneohe_23,3.81,8.052,3.4,2.15,11.55,Resultado obtenido mediante prototipo computacional del gemelo digital
11298,2021-04-25,Hawaii_Kaneohe_23,3.81,8.046,3.34,2.14,11.01,Resultado obtenido mediante prototipo computacional del gemelo digital
11299,2021-04-26,Hawaii_Kaneohe_23,3.1,8.072,3.49,2.18,9.3,Resultado obtenido mediante prototipo computacional del gemelo digital
11300,2021-05-10,Hawaii_Kaneohe_23,3.79,8.023,3.15,2.11,15.36,Resultado obtenido mediante prototipo computacional del gemelo digital
11301,2021-05-14,Hawaii_Kaneohe_23,3.12,8.032,3.28,2.19,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
