Record_ID,Date,Latitude,Longitude,Turbidity_NTU,PAR_umol_m2_s,B2_Blue_Reflectance,B3_Green_Reflectance,B4_Red_Reflectance,B8_NIR_Reflectance,Kd_490_m_inv,Scientific_Attribution
10863,2022-05-13,27.18552,33.86417,1.52,1772.8,0.0471,0.0629,0.0239,0.0027,0.103,Resultado obtenido mediante prototipo computacional del gemelo digital
10864,2022-05-19,27.20805,33.86267,0.41,1924.7,0.0409,0.0648,0.0235,0.0034,0.053,Resultado obtenido mediante prototipo computacional del gemelo digital
10865,2022-06-04,27.20608,33.85023,0.38,1869.0,0.0403,0.0588,0.0216,0.004,0.052,Resultado obtenido mediante prototipo computacional del gemelo digital
10866,2022-06-07,27.20292,33.85244,0.8,1797.9,0.0449,0.0686,0.0221,0.003,0.071,Resultado obtenido mediante prototipo computacional del gemelo digital
10867,2022-06-09,27.18592,33.83966,0.92,1851.7,0.0455,0.0666,0.0202,0.0026,0.076,Resultado obtenido mediante prototipo computacional del gemelo digital
10868,2022-06-28,27.20734,33.85755,0.45,1895.5,0.0497,0.0642,0.0245,0.0022,0.055,Resultado obtenido mediante prototipo computacional del gemelo digital
10869,2022-06-29,27.20571,33.85363,0.12,1865.2,0.0415,0.0613,0.022,0.0034,0.04,Resultado obtenido mediante prototipo computacional del gemelo digital
10870,2022-07-03,27.19263,33.856,0.3,1853.4,0.048,0.0553,0.022,0.0027,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
10871,2022-07-16,27.20049,33.84111,0.5,1752.7,0.0443,0.0659,0.0237,0.0026,0.058,Resultado obtenido mediante prototipo computacional del gemelo digital
10872,2022-07-17,27.1881,33.86105,0.6,1752.2,0.0417,0.0603,0.0184,0.0028,0.062,Resultado obtenido mediante prototipo computacional del gemelo digital
10873,2022-07-21,27.21258,33.85525,0.53,1761.0,0.0457,0.067,0.018,0.0026,0.059,Resultado obtenido mediante prototipo computacional del gemelo digital
10874,2022-08-07,27.1907,33.84318,0.19,1695.9,0.0446,0.0676,0.0173,0.003,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
10875,2022-08-30,27.19753,33.84073,0.22,1421.6,0.0457,0.0575,0.0217,0.0032,0.045,Resultado obtenido mediante prototipo computacional del gemelo digital
10876,2022-08-31,27.21277,33.84056,0.24,1395.9,0.0413,0.0677,0.0174,0.003,0.046,Resultado obtenido mediante prototipo computacional del gemelo digital
10877,2022-09-26,27.19003,33.86315,1.58,1190.7,0.0407,0.0583,0.0231,0.0028,0.106,Resultado obtenido mediante prototipo computacional del gemelo digital
10878,2022-09-30,27.21289,33.84514,0.16,1215.4,0.0402,0.0686,0.0171,0.0038,0.042,Resultado obtenido mediante prototipo computacional del gemelo digital
10879,2022-10-10,27.18627,33.83625,0.63,1067.0,0.0445,0.0545,0.0204,0.0039,0.063,Resultado obtenido mediante prototipo computacional del gemelo digital
10880,2022-10-22,27.19266,33.85917,0.69,1138.7,0.0427,0.0655,0.0249,0.0035,0.066,Resultado obtenido mediante prototipo computacional del gemelo digital
10881,2022-10-25,27.20878,33.86264,0.46,1057.4,0.0415,0.07,0.0188,0.0039,0.056,Resultado obtenido mediante prototipo computacional del gemelo digital
10882,2022-10-30,27.20225,33.85239,0.37,1078.0,0.0426,0.0691,0.0236,0.0023,0.052,Resultado obtenido mediante prototipo computacional del gemelo digital
10883,2022-10-31,27.18909,33.84428,0.2,949.6,0.0492,0.0672,0.0237,0.0024,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
10884,2022-11-02,27.1997,33.83856,0.78,1018.4,0.0495,0.0627,0.0235,0.0032,0.07,Resultado obtenido mediante prototipo computacional del gemelo digital
10885,2022-11-14,27.21104,33.8596,0.29,989.6,0.0465,0.0694,0.0224,0.0036,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
10886,2022-12-01,27.19958,33.83634,0.32,998.4,0.0473,0.0602,0.0217,0.0031,0.049,Resultado obtenido mediante prototipo computacional del gemelo digital
10887,2022-12-02,27.21168,33.8622,0.57,966.2,0.0478,0.0577,0.0217,0.0031,0.061,Resultado obtenido mediante prototipo computacional del gemelo digital
10888,2022-12-17,27.2073,33.86202,1.11,964.5,0.0482,0.0635,0.0236,0.0023,0.085,Resultado obtenido mediante prototipo computacional del gemelo digital
10889,2022-12-27,27.19786,33.84025,0.18,999.5,0.0457,0.0558,0.0199,0.0034,0.043,Resultado obtenido mediante prototipo computacional del gemelo digital
10890,2023-01-05,27.20235,33.84391,0.17,981.0,0.0477,0.0696,0.0186,0.0035,0.043,Resultado obtenido mediante prototipo computacional del gemelo digital
10891,2023-01-09,27.21116,33.84863,0.31,1145.0,0.0472,0.0672,0.0174,0.0039,0.049,Resultado obtenido mediante prototipo computacional del gemelo digital
10892,2023-01-13,27.1872,33.85299,0.65,1012.8,0.0435,0.0611,0.024,0.0035,0.064,Resultado obtenido mediante prototipo computacional del gemelo digital
10893,2023-01-14,27.2123,33.83591,0.45,1174.4,0.0493,0.0625,0.018,0.0034,0.055,Resultado obtenido mediante prototipo computacional del gemelo digital
10894,2023-01-22,27.20361,33.84742,0.88,1164.4,0.0437,0.0658,0.0209,0.0039,0.075,Resultado obtenido mediante prototipo computacional del gemelo digital
10895,2023-01-23,27.20041,33.85842,0.29,1197.0,0.0486,0.0589,0.0241,0.0022,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
10896,2023-01-24,27.20001,33.83611,0.23,1201.7,0.0459,0.0578,0.0228,0.0026,0.045,Resultado obtenido mediante prototipo computacional del gemelo digital
10897,2023-02-13,27.19928,33.85319,0.35,1273.5,0.0419,0.0652,0.0217,0.0023,0.051,Resultado obtenido mediante prototipo computacional del gemelo digital
10898,2023-02-16,27.20561,33.83961,0.6,1285.4,0.0479,0.061,0.0215,0.0026,0.062,Resultado obtenido mediante prototipo computacional del gemelo digital
10899,2023-02-23,27.18961,33.85362,1.35,1293.4,0.0422,0.0637,0.0199,0.0033,0.096,Resultado obtenido mediante prototipo computacional del gemelo digital
10900,2023-03-01,27.19071,33.85048,0.97,1429.0,0.0409,0.0592,0.0238,0.0029,0.079,Resultado obtenido mediante prototipo computacional del gemelo digital
10901,2023-03-02,27.19259,33.84086,0.23,1465.6,0.0452,0.0661,0.0241,0.0039,0.045,Resultado obtenido mediante prototipo computacional del gemelo digital
10902,2023-03-06,27.18775,33.84868,0.27,1444.1,0.0452,0.054,0.0234,0.0021,0.047,Resultado obtenido mediante prototipo computacional del gemelo digital
10903,2023-03-11,27.20646,33.84209,0.44,1527.5,0.0489,0.067,0.0248,0.0023,0.055,Resultado obtenido mediante prototipo computacional del gemelo digital
10904,2023-03-21,27.21368,33.84489,0.84,1629.1,0.042,0.0643,0.0212,0.0021,0.073,Resultado obtenido mediante prototipo computacional del gemelo digital
10905,2023-03-28,27.20446,33.85677,0.24,1595.6,0.0477,0.0541,0.0248,0.0037,0.046,Resultado obtenido mediante prototipo computacional del gemelo digital
10906,2023-04-07,27.19058,33.84408,0.53,1679.1,0.048,0.0664,0.0178,0.0034,0.059,Resultado obtenido mediante prototipo computacional del gemelo digital
10907,2023-04-14,27.2127,33.84831,0.35,1801.2,0.0421,0.0547,0.0216,0.0025,0.051,Resultado obtenido mediante prototipo computacional del gemelo digital
10908,2023-04-16,27.20446,33.83886,0.29,1794.6,0.0449,0.0599,0.0248,0.003,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
10909,2023-04-28,27.21374,33.86345,0.7,1868.9,0.043,0.056,0.0176,0.0027,0.066,Resultado obtenido mediante prototipo computacional del gemelo digital
10910,2023-04-29,27.20834,33.84102,2.19,1792.8,0.0498,0.0691,0.0244,0.0035,0.134,Resultado obtenido mediante prototipo computacional del gemelo digital
10911,2023-05-08,27.19183,33.86407,0.36,1915.7,0.0426,0.0585,0.0219,0.0033,0.051,Resultado obtenido mediante prototipo computacional del gemelo digital
10912,2023-05-15,27.18567,33.85364,0.13,1897.3,0.042,0.0668,0.0209,0.0027,0.041,Resultado obtenido mediante prototipo computacional del gemelo digital
10913,2023-05-26,27.19968,33.84121,0.19,1822.4,0.0443,0.0606,0.0231,0.003,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
10914,2023-06-12,27.2077,33.85361,0.49,1846.7,0.0444,0.0597,0.0227,0.0029,0.057,Resultado obtenido mediante prototipo computacional del gemelo digital
10915,2023-06-18,27.21005,33.83537,0.21,1876.0,0.0404,0.0681,0.0195,0.0023,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
10916,2023-06-19,27.19867,33.8439,0.56,1911.5,0.0443,0.0638,0.0178,0.0034,0.06,Resultado obtenido mediante prototipo computacional del gemelo digital
10917,2023-07-01,27.21247,33.85582,0.52,1862.1,0.0456,0.0634,0.0197,0.003,0.058,Resultado obtenido mediante prototipo computacional del gemelo digital
10918,2023-07-09,27.18908,33.84835,0.28,1699.0,0.0465,0.0592,0.0193,0.0038,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
10919,2023-07-14,27.20115,33.85199,0.18,1712.0,0.0409,0.0677,0.0208,0.0022,0.043,Resultado obtenido mediante prototipo computacional del gemelo digital
10920,2023-07-19,27.18529,33.85976,0.59,1763.3,0.0489,0.0611,0.0246,0.0037,0.062,Resultado obtenido mediante prototipo computacional del gemelo digital
10921,2023-07-28,27.20819,33.84535,0.32,1706.9,0.0429,0.0671,0.0205,0.004,0.049,Resultado obtenido mediante prototipo computacional del gemelo digital
10922,2023-08-04,27.1958,33.84095,0.42,1626.7,0.0406,0.0597,0.0239,0.0038,0.054,Resultado obtenido mediante prototipo computacional del gemelo digital
10923,2023-08-05,27.21128,33.85876,0.49,1593.4,0.0487,0.067,0.0233,0.0035,0.057,Resultado obtenido mediante prototipo computacional del gemelo digital
10924,2023-08-10,27.19511,33.86366,0.23,1614.9,0.0482,0.0565,0.022,0.0031,0.045,Resultado obtenido mediante prototipo computacional del gemelo digital
10925,2023-08-14,27.18504,33.84994,0.27,1669.4,0.0484,0.0632,0.019,0.0022,0.047,Resultado obtenido mediante prototipo computacional del gemelo digital
10926,2023-08-17,27.18754,33.8427,0.45,1499.3,0.0401,0.063,0.0175,0.0023,0.055,Resultado obtenido mediante prototipo computacional del gemelo digital
10927,2023-08-19,27.21234,33.83928,0.47,1501.8,0.0427,0.0658,0.0191,0.0023,0.056,Resultado obtenido mediante prototipo computacional del gemelo digital
10928,2023-08-29,27.20978,33.84079,0.23,1568.7,0.044,0.0604,0.0197,0.0027,0.045,Resultado obtenido mediante prototipo computacional del gemelo digital
10929,2023-08-31,27.1917,33.83678,0.88,1275.2,0.0422,0.067,0.0239,0.0024,0.075,Resultado obtenido mediante prototipo computacional del gemelo digital
10930,2023-09-02,27.18721,33.85373,0.19,1428.1,0.0478,0.0692,0.0181,0.0027,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
10931,2023-09-05,27.2144,33.85805,0.33,1415.4,0.0417,0.063,0.0239,0.0027,0.05,Resultado obtenido mediante prototipo computacional del gemelo digital
10932,2023-09-14,27.20318,33.83724,0.56,1348.7,0.0466,0.0589,0.0194,0.0023,0.06,Resultado obtenido mediante prototipo computacional del gemelo digital
10933,2023-09-24,27.20567,33.85674,0.84,1256.4,0.0422,0.0548,0.0192,0.0033,0.073,Resultado obtenido mediante prototipo computacional del gemelo digital
10934,2023-10-05,27.20963,33.85153,0.72,1182.8,0.044,0.0588,0.025,0.0031,0.067,Resultado obtenido mediante prototipo computacional del gemelo digital
10935,2023-10-06,27.20775,33.85719,0.76,1141.5,0.0477,0.0641,0.0174,0.0036,0.069,Resultado obtenido mediante prototipo computacional del gemelo digital
10936,2023-10-10,27.19223,33.84339,0.5,1134.2,0.0416,0.0609,0.0238,0.003,0.058,Resultado obtenido mediante prototipo computacional del gemelo digital
10937,2023-10-12,27.20312,33.85648,0.78,1044.7,0.049,0.065,0.0216,0.0032,0.07,Resultado obtenido mediante prototipo computacional del gemelo digital
10938,2023-10-17,27.20724,33.84427,0.29,1185.5,0.0467,0.0638,0.0203,0.0026,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
10939,2023-10-20,27.20782,33.83574,0.55,1105.6,0.0495,0.0594,0.0188,0.0026,0.06,Resultado obtenido mediante prototipo computacional del gemelo digital
10940,2023-10-27,27.21232,33.85364,0.14,1066.0,0.0467,0.0694,0.017,0.0031,0.041,Resultado obtenido mediante prototipo computacional del gemelo digital
10941,2023-11-06,27.19447,33.84579,1.64,1039.3,0.0446,0.0555,0.0234,0.0025,0.109,Resultado obtenido mediante prototipo computacional del gemelo digital
10942,2023-11-15,27.21261,33.8568,0.17,966.3,0.0457,0.0644,0.0174,0.0039,0.043,Resultado obtenido mediante prototipo computacional del gemelo digital
10943,2023-11-21,27.20782,33.86375,1.78,930.2,0.0415,0.0644,0.0246,0.0023,0.115,Resultado obtenido mediante prototipo computacional del gemelo digital
10944,2023-11-27,27.20061,33.84163,0.47,1018.9,0.0456,0.0553,0.0182,0.0023,0.056,Resultado obtenido mediante prototipo computacional del gemelo digital
10945,2023-12-03,27.21286,33.85597,0.46,967.5,0.0481,0.0552,0.0199,0.0039,0.056,Resultado obtenido mediante prototipo computacional del gemelo digital
10946,2023-12-04,27.1964,33.86493,0.72,938.7,0.0481,0.0585,0.0195,0.0024,0.067,Resultado obtenido mediante prototipo computacional del gemelo digital
10947,2023-12-06,27.19357,33.85949,0.9,964.2,0.0472,0.0562,0.0225,0.0038,0.076,Resultado obtenido mediante prototipo computacional del gemelo digital
10948,2023-12-26,27.19531,33.84099,0.2,1078.4,0.043,0.0583,0.0192,0.0021,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
10949,2023-12-30,27.20802,33.85357,0.59,1025.9,0.0467,0.0615,0.0174,0.0024,0.062,Resultado obtenido mediante prototipo computacional del gemelo digital
10950,2023-12-31,27.19543,33.85604,0.43,1071.2,0.0476,0.0605,0.0206,0.0024,0.054,Resultado obtenido mediante prototipo computacional del gemelo digital
10951,2024-01-05,27.18897,33.85078,0.75,1021.0,0.0456,0.0585,0.0195,0.0033,0.069,Resultado obtenido mediante prototipo computacional del gemelo digital
10952,2024-01-14,27.20884,33.8612,0.28,1156.5,0.0436,0.0554,0.0181,0.0032,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
10953,2024-01-15,27.18952,33.8584,0.38,1038.2,0.0409,0.0658,0.0195,0.0032,0.052,Resultado obtenido mediante prototipo computacional del gemelo digital
10954,2024-01-18,27.19203,33.84104,0.15,1248.6,0.0426,0.0685,0.0223,0.004,0.042,Resultado obtenido mediante prototipo computacional del gemelo digital
10955,2024-02-14,27.20886,33.86119,0.35,1306.2,0.0448,0.0637,0.0181,0.0034,0.051,Resultado obtenido mediante prototipo computacional del gemelo digital
10956,2024-02-21,27.2119,33.84282,0.18,1338.7,0.0494,0.0564,0.0186,0.0033,0.043,Resultado obtenido mediante prototipo computacional del gemelo digital
10957,2024-03-02,27.19195,33.83524,0.57,1492.8,0.0434,0.0609,0.0231,0.0035,0.061,Resultado obtenido mediante prototipo computacional del gemelo digital
10958,2024-03-09,27.19558,33.84193,0.66,1423.9,0.045,0.0689,0.0191,0.0033,0.065,Resultado obtenido mediante prototipo computacional del gemelo digital
10959,2024-03-15,27.18823,33.83747,0.49,1478.9,0.0498,0.0625,0.0195,0.0021,0.057,Resultado obtenido mediante prototipo computacional del gemelo digital
10960,2024-03-16,27.20058,33.85861,0.19,1581.8,0.0455,0.0625,0.0243,0.0032,0.044,Resultado obtenido mediante prototipo computacional del gemelo digital
10961,2024-03-22,27.20306,33.84582,0.55,1719.7,0.0451,0.0566,0.0181,0.0027,0.06,Resultado obtenido mediante prototipo computacional del gemelo digital
10962,2024-03-28,27.211,33.85551,0.71,1689.6,0.0431,0.0658,0.0243,0.0039,0.067,Resultado obtenido mediante prototipo computacional del gemelo digital
10963,2024-04-02,27.21379,33.83591,0.22,1685.9,0.0425,0.0583,0.0184,0.0028,0.045,Resultado obtenido mediante prototipo computacional del gemelo digital
10964,2024-04-06,27.20916,33.85578,0.34,1647.4,0.0403,0.0579,0.0199,0.0024,0.05,Resultado obtenido mediante prototipo computacional del gemelo digital
10965,2024-04-07,27.20376,33.83654,0.94,1668.6,0.0439,0.0565,0.024,0.0036,0.077,Resultado obtenido mediante prototipo computacional del gemelo digital
10966,2024-04-10,27.20253,33.83728,0.14,1829.4,0.0466,0.0608,0.0233,0.0024,0.041,Resultado obtenido mediante prototipo computacional del gemelo digital
10967,2024-04-20,27.19001,33.84987,0.44,1799.1,0.0465,0.0611,0.0205,0.0021,0.055,Resultado obtenido mediante prototipo computacional del gemelo digital
10968,2024-04-22,27.20212,33.85339,0.12,1782.4,0.0471,0.0579,0.019,0.0033,0.04,Resultado obtenido mediante prototipo computacional del gemelo digital
10969,2024-05-12,27.20051,33.86442,0.28,1828.8,0.0439,0.0656,0.023,0.0034,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
10970,2024-05-17,27.20563,33.85179,0.26,1833.0,0.0479,0.0684,0.0231,0.0034,0.047,Resultado obtenido mediante prototipo computacional del gemelo digital
10971,2024-05-20,27.20493,33.84168,0.87,1941.3,0.0486,0.0614,0.0175,0.0022,0.074,Resultado obtenido mediante prototipo computacional del gemelo digital
10972,2024-05-28,27.19106,33.84327,0.72,1801.5,0.0442,0.0595,0.0247,0.0026,0.067,Resultado obtenido mediante prototipo computacional del gemelo digital
10973,2024-05-29,27.18677,33.83967,1.52,1809.5,0.0486,0.0638,0.0207,0.0022,0.103,Resultado obtenido mediante prototipo computacional del gemelo digital
10974,2024-06-09,27.19549,33.84004,0.63,1858.3,0.046,0.066,0.0187,0.0038,0.063,Resultado obtenido mediante prototipo computacional del gemelo digital
10975,2024-06-13,27.19681,33.84335,0.71,1815.7,0.0439,0.0585,0.0205,0.0024,0.067,Resultado obtenido mediante prototipo computacional del gemelo digital
10976,2024-07-07,27.20648,33.84266,0.14,1769.9,0.0483,0.0594,0.0247,0.0034,0.041,Resultado obtenido mediante prototipo computacional del gemelo digital
10977,2024-07-24,27.21459,33.85479,1.2,1717.1,0.0422,0.0685,0.0186,0.0039,0.089,Resultado obtenido mediante prototipo computacional del gemelo digital
10978,2024-07-27,27.21014,33.84722,0.93,1599.3,0.0496,0.0594,0.0196,0.0027,0.077,Resultado obtenido mediante prototipo computacional del gemelo digital
10979,2024-08-02,27.20571,33.85888,0.4,1677.3,0.045,0.0569,0.021,0.0025,0.053,Resultado obtenido mediante prototipo computacional del gemelo digital
10980,2024-08-07,27.18673,33.85106,0.29,1557.2,0.0453,0.0574,0.0188,0.0027,0.048,Resultado obtenido mediante prototipo computacional del gemelo digital
10981,2024-08-08,27.19358,33.85762,1.15,1556.2,0.0463,0.0582,0.0246,0.0034,0.087,Resultado obtenido mediante prototipo computacional del gemelo digital
10982,2024-08-16,27.19972,33.84683,0.16,1552.3,0.0407,0.0588,0.0188,0.0026,0.042,Resultado obtenido mediante prototipo computacional del gemelo digital
10983,2024-08-17,27.20633,33.84615,0.69,1600.8,0.0412,0.0693,0.0221,0.0039,0.066,Resultado obtenido mediante prototipo computacional del gemelo digital
10984,2024-08-19,27.19112,33.84677,0.8,1439.5,0.0449,0.0571,0.0174,0.0035,0.071,Resultado obtenido mediante prototipo computacional del gemelo digital
